month,fill_pct,storage_m3,ec_dS_m_assumed,water_quality_class_assumed,notes
2010-03-01,45.0728020724797,60743641.854053184,2.3,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2010-04-01,37.1530511845335,50070364.636073105,2.46,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2010-05-01,29.32112232313025,39515443.26645238,2.61,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2010-06-01,22.79397521607963,30718948.086014383,2.74,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2010-07-01,18.76671063889561,25291490.597691394,2.82,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2010-08-01,17.43683159695981,23499241.33609327,2.85,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2010-09-01,18.51901305834766,24957673.91825074,2.83,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2010-10-01,21.08162032717404,28411244.38630971,2.78,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2010-11-01,28.49716229162091,38405010.12818035,2.63,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2010-12-01,34.33224696855848,46268827.718974955,2.51,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2011-01-01,37.58191127001964,50648330.11060424,2.45,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2011-02-01,37.78194146405896,50917906.482785024,2.44,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2011-03-01,35.17399034742831,47403227.09039341,2.5,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2011-04-01,31.20814287848192,42058540.11233284,2.58,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2011-05-01,27.18665517573714,36638867.99292053,2.66,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2011-06-01,24.74562476050167,33349144.024584245,2.71,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2011-07-01,24.8900147207426,33543735.255413253,2.7,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2011-08-01,28.13967902220377,37923237.64704254,2.64,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2011-09-01,34.03040393293972,45862040.379188925,2.52,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2011-10-01,41.3903056635882,55780820.979707785,2.37,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2011-11-01,43.42998316316354,58529650.29217742,2.33,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2011-12-01,44.09685978777516,59428385.51571884,2.32,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2012-01-01,42.07701265752674,56706281.163687445,2.36,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2012-02-01,37.08538724367006,49979175.40440222,2.46,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2012-03-01,29.74630287547455,40088449.91364017,2.61,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2012-04-01,20.6951528317941,27890410.489853892,2.79,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2012-05-01,11.75709105495406,15844777.68076627,2.96,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2012-06-01,5.0,6738392.008153152,3.1,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2012-07-01,5.0,6738392.008153152,3.1,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2012-08-01,5.0,6738392.008153152,3.1,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2012-09-01,5.0,6738392.008153152,3.1,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2012-10-01,5.0,6738392.008153152,3.1,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2012-11-01,10.32053717528109,13908765.044352315,2.99,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2012-12-01,14.21544071114584,19157842.41607201,2.92,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2013-01-01,15.64107435056217,21079138.080551475,2.89,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2013-02-01,14.21544071114583,19157842.416072007,2.92,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2013-03-01,10.32053717528109,13908765.044352315,2.99,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2013-04-01,5.0,6738392.008153152,3.1,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2013-05-01,5.0,6738392.008153152,3.1,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2013-06-01,5.0,6738392.008153152,3.1,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2013-07-01,5.0,6738392.008153152,3.1,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2013-08-01,5.0,6738392.008153152,3.1,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2013-09-01,5.0,6738392.008153152,3.1,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2013-10-01,5.8,7816534.729457656,3.08,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2013-11-01,13.65051151994232,18396499.54663637,2.93,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2013-12-01,19.83587031586675,26732374.002239756,2.8,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2014-01-01,23.30102303988463,31402285.48675022,2.73,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2014-02-01,23.55587031586675,31745737.6563057,2.73,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2014-03-01,20.85051151994232,28099784.0383769,2.78,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2014-04-01,16.72,22533182.875264138,2.87,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2014-05-01,12.52948848005768,16885721.008053534,2.95,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2014-06-01,10.00412968413325,13482349.502418237,3.0,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2014-07-01,10.19897696011537,13744940.967875902,3.0,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2014-08-01,13.66412968413325,18414852.45238635,2.93,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2014-09-01,19.90948848005768,26831587.612087592,2.8,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2014-10-01,27.7,37330691.72516846,2.65,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2014-11-01,33.8796945081633,45658932.54249558,2.52,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2014-12-01,38.56168392428741,51968748.555269234,2.43,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2015-01-01,40.70870408481976,54862241.25348421,2.39,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2015-02-01,39.90360173250659,53777222.20216973,2.4,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2015-03-01,36.47695478213591,49159204.11714171,2.47,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2015-04-01,31.63917808219178,42639436.94671509,2.57,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2015-05-01,26.77975754663121,36090500.846499756,2.66,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2015-06-01,23.41804210310985,31559989.550837882,2.73,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2015-07-01,22.59129591518023,30445801.56973467,2.75,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2015-08-01,24.73831607571259,33339294.267949667,2.71,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2015-09-01,29.44194932745313,39678279.21051206,2.61,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2015-10-01,35.6,47977351.09805044,2.49,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2015-11-01,40.35914707356626,54391150.819279306,2.39,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2015-12-01,43.61949994300544,58785057.96311694,2.33,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2016-01-01,44.20026136024727,59567737.58163416,2.32,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2016-02-01,41.72223218344259,56228151.181443974,2.37,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2016-03-01,36.65641483312911,49401058.55182076,2.47,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2016-04-01,30.0,40430352.04891891,2.6,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2016-05-01,23.37418625976708,31500885.977979526,2.73,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2016-06-01,18.24716672366123,24591312.484431386,2.84,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2016-07-01,15.79973863975273,21292966.51620366,2.88,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2016-08-01,16.38050005699456,22075646.134720884,2.87,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2016-09-01,19.61025183353757,26428312.84659605,2.81,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2016-10-01,24.4,32883352.999787383,2.71,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2016-11-01,28.43183717055034,38316972.87342963,2.63,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2016-12-01,31.03303878095332,41822556.10205654,2.58,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2017-01-01,31.02531817671712,41812151.21047987,2.58,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2017-02-01,28.06043604122729,37816443.59309973,2.64,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2017-03-01,22.6784125130161,30563206.727061633,2.75,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2017-04-01,15.67397260273972,21123474.34446256,2.89,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2017-05-01,8.717477897942805,11748356.679749906,3.03,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2017-06-01,5.0,6738392.008153152,3.1,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2017-07-01,5.0,6738392.008153152,3.1,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2017-08-01,5.0,6738392.008153152,3.1,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2017-09-01,5.0,6738392.008153152,3.1,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2017-10-01,6.9,9298980.971251352,3.06,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2017-11-01,13.21145353622131,17804790.584912077,2.94,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2017-12-01,17.96881764903512,24216187.448443912,2.84,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2018-01-01,20.0856697997926,27069023.37146512,2.8,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2018-02-01,19.13186061889172,25783595.339088,2.82,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2018-03-01,15.46250444562119,20838483.276481282,2.89,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2018-04-01,10.31409387925647,13900081.553464627,2.99,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2018-05-01,5.146924555313428,6936399.058018243,3.1,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2018-06-01,5.0,6738392.008153152,3.1,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2018-07-01,5.0,6738392.008153152,3.1,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2018-08-01,5.0,6738392.008153152,3.1,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2018-09-01,7.454251737448296,10045934.06687667,3.05,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2018-10-01,13.74694651609128,18526462.908107653,2.93,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2018-11-01,20.08232091202139,27064510.14774638,2.8,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2018-12-01,24.95646814967505,33633293.10629981,2.7,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2019-01-01,27.38806575306851,36910304.67784996,2.65,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2019-02-01,26.96190040291686,36335970.83992724,2.66,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2019-03-01,23.96380269248942,32295499.30960593,2.72,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2019-04-01,19.63386054980112,26460129.803594664,2.81,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2019-05-01,15.27157272560892,20581168.721234564,2.89,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2019-06-01,12.37051205969318,16671471.919959737,2.95,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2019-07-01,11.91200102803763,16053546.505688185,2.96,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2019-08-01,14.34359863143109,19330558.077238347,2.91,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2019-09-01,19.25009155058865,25942932.612140622,2.81,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2019-10-01,25.55312026501486,34437388.2754305,2.69,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2019-11-01,30.71583264697959,41395064.24643538,2.59,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2019-12-01,34.34845330165293,46290668.64405597,2.51,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2020-01-01,35.27600501319621,47540710.05209837,2.49,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2020-02-01,33.10320393577351,44612472.96901602,2.54,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2020-03-01,28.28558791679557,38119875.91288973,2.63,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2020-04-01,21.87762616895142,29484004.266844917,2.76,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2020-05-01,15.48974908829889,20875200.292978156,2.89,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
